review,emotion_label
Black shirt is faded to the point it look slightly brown. Image is not crisp. Will be returning for refund.,7
Poor quality for price. Image and lettering is blurry. :(,7
"Received my order in a timely fashion. Print exceeded expectations. Safe, secure transaction. Item was true to fitSweatshirt had some pulls and missed stitching Tag of the sweatshirt was removed",7
"Actually, ordering from you was a pleasant experience.No problem, I received the order at the time promised, the product was perfect as far as I am concerned. My face mask had the USS ENTERPRISE logo and it was perfect, love it.Entire experience was great, thank youl",7
These shirts are great! And the designs are wonderful!,7
"I like the products, and the site is easy to use, but maybe free shipping for orders over a certain amount would be cool.",7
White print on white shirt you can't see it!!!,7
"Love the design, but the shirt itself is a very thin material, shrunk after first wash on cold....i even sized up when i purchsed and its very tight now....not comfortable in this heat!!!Too expensive for a wear 1 time kinda thing",7
T shirts are not a vibrant print at all. I ordered 2 different shirts and they both look faded. I���������m worried what a few,7
"Ordering online was quick and easy, shipping was fairly quick and product arrived as promised.",7
The product itself is good but I payed extra to get it in a certain time frame which it did not come in.,7
Pretty fast shipping but the quality of the print was not good. It looks faded and pixilated on both shirts I ordered. The material of the shirt itself is not soft. I tried to email their customer support but have not hear back at all and its been a couple of days.,7
Nice collection of Designs. Order and checkout process went smooth. From confirmation to delivery just 3 days. Will buy again.,7
Loved the design and quick turn around! Shirt is super soft but may be short for a tall person.,7
Fun graphic but really low quality shirt.,7
"Purchased both theBlack, is the new black and The Bel-Air Bunch tees. Website is simple to navigate. Shipping, tracking and delivery notifications are very helpful. Quality of the tees exceeded my expectations. They are true to size, soft material and the colors are vibrant. TeePublic is my new go to for novelty tees. You won���������",7
Ordered a hoodie and T-shirt with a 69-70 Chevy Nova image and my husband( who knows more than me about cars) liked the image.,7
"The shirt is exactly what I ordered, the sizing is as stated and arrived more or less when stated. Thank you, my son is enjoying his shirt.",7
"All good.Fast turnaround, quality product AND fits perfectly.",7
Beautiful designs! Can���������t wait to wear,7
Great service Got there in timeShirt is perfect and as we expected,7
I have always had an amazing experience with teefury. I have ordered surprise boxes and individual shirts. They are all great quality and the designs are awesome.,7
I loved the tremendous selection of shirts.And the prices were great.,7
I was not happy the quality of the design.,7
Excellent customer service!These employees must have been born in the 1950's - they get what it means to take care of your customers and keep them happy!,7
I absolutely love the shirts i got! I would really love it if the Curvy Girl and plus sized shirts came in as many colors as the regular t-shirts. A couple of the designs i picked would have looked better on a pastel. I tested a regular t-shirt cut and they just don't fit as nicely as the curvy girl.,7
